New Brunswick,2016A000213,Emergency,Family,Number of shelters,0
New Brunswick,2016A000213,Emergency,Family,Number of beds,0
New Brunswick,2016A000213,Transitional Housing,General - both genders,Number of shelters,0
New Brunswick,2016A000213,Transitional Housing,General - both genders,Number of beds,0
New Brunswick,2016A000213,Transitional Housing,General - males,Number of shelters,0
New Brunswick,2016A000213,Transitional Housing,General - males,Number of beds,0
New Brunswick,2016A000213,Transitional Housing,General - females,Number of shelters,1
New Brunswick,2016A000213,Transitional Housing,General - females,Number of beds,12
New Brunswick,2016A000213,Transitional Housing,Youth,Number of shelters,1
New Brunswick,2016A000213,Transitional Housing,Youth,Number of beds,8
New Brunswick,2016A000213,Transitional Housing,Family,Number of shelters,0
New Brunswick,2016A000213,Transitional Housing,Family,Number of beds,0
New Brunswick,2016A000213,Violence Against Women,General - females,Number of shelters,15
New Brunswick,2016A000213,Violence Against Women,General - females,Number of beds,215
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - both genders,Number of shelters,1
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - both genders,Number of beds,6
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - males,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - males,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - females,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,General - females,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,Youth,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,Youth,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,Family,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Emergency,Family,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - both genders,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - both genders,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - males,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - males,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - females,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,General - females,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,Youth,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,Youth,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,Family,Number of shelters,0
"Bathurst, New Brunswick",2011A00051315008,Transitional Housing,Family,Number of beds,0
"Bathurst, New Brunswick",2011A00051315008,Violence Against Women,General - females,Number of shelters,1
"Bathurst, New Brunswick",2011A00051315008,Violence Against Women,General - females,Number of beds,10
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - both genders,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - both genders,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - males,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - males,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - females,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,General - females,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,Youth,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,Youth,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,Family,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Emergency,Family,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - both genders,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - both genders,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - males,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - males,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - females,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,General - females,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,Youth,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,Youth,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,Family,Number of shelters,0
"Campbellton, New Brunswick",2011A00051314014,Transitional Housing,Family,Number of beds,0
"Campbellton, New Brunswick",2011A00051314014,Violence Against Women,General - females,Number of shelters,1
"Campbellton, New Brunswick",2011A00051314014,Violence Against Women,General - females,Number of beds,9
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - both genders,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - both genders,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - males,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - males,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - females,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,General - females,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,Youth,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,Youth,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,Family,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Emergency,Family,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - both genders,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - both genders,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - males,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - males,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - females,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,General - females,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,Youth,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,Youth,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,Family,Number of shelters,0
"Edmundston, New Brunswick",2011A00051313027,Transitional Housing,Family,Number of beds,0
"Edmundston, New Brunswick",2011A00051313027,Violence Against Women,General - females,Number of shelters,1
"Edmundston, New Brunswick",2011A00051313027,Violence Against Women,General - females,Number of beds,12
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - both genders,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - both genders,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - males,Number of shelters,1
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - males,Number of beds,25
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - females,Number of shelters,1
"Fredericton, New Brunswick",2011A00051310032,Emergency,General - females,Number of beds,14
"Fredericton, New Brunswick",2011A00051310032,Emergency,Youth,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Emergency,Youth,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Emergency,Family,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Emergency,Family,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - both genders,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - both genders,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - males,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - males,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - females,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,General - females,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,Youth,Number of shelters,1
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,Youth,Number of beds,8
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,Family,Number of shelters,0
"Fredericton, New Brunswick",2011A00051310032,Transitional Housing,Family,Number of beds,0
"Fredericton, New Brunswick",2011A00051310032,Violence Against Women,General - females,Number of shelters,3
"Fredericton, New Brunswick",2011A00051310032,Violence Against Women,General - females,Number of beds,43
"Kent County, New Brunswick",,Emergency,General - both genders,Number of shelters,0
"Kent County, New Brunswick",,Emergency,General - both genders,Number of beds,0
"Kent County, New Brunswick",,Emergency,General - males,Number of shelters,0
"Kent County, New Brunswick",,Emergency,General - males,Number of beds,0
"Kent County, New Brunswick",,Emergency,General - females,Number of shelters,0
"Kent County, New Brunswick",,Emergency,General - females,Number of beds,0
"Kent County, New Brunswick",,Emergency,Youth,Number of shelters,0
"Kent County, New Brunswick",,Emergency,Youth,Number of beds,0
"Kent County, New Brunswick",,Emergency,Family,Number of shelters,0
"Kent County, New Brunswick",,Emergency,Family,Number of beds,0
"Kent County, New Brunswick",,Transitional Housing,General - both genders,Number of shelters,0
"Kent County, New Brunswick",,Transitional Housing,General - both genders,Number of beds,0
"Kent County, New Brunswick",,Transitional Housing,General - males,Number of shelters,0
"Kent County, New Brunswick",,Transitional Housing,General - males,Number of beds,0
"Kent County, New Brunswick",,Transitional Housing,General - females,Number of shelters,0
"Kent County, New Brunswick",,Transitional Housing,General - females,Number of beds,0
"Kent County, New Brunswick",,Transitional Housing,Youth,Number of shelters,0
"Kent County, New Brunswick",,Transitional Housing,Youth,Number of beds,0
"Kent County, New Brunswick",,Transitional Housing,Family,Number of shelters,0
"Kent County, New Brunswick",,Transitional Housing,Family,Number of beds,0
"Kent County, New Brunswick",,Violence Against Women,General - females,Number of shelters,1
"Kent County, New Brunswick",,Violence Against Women,General - females,Number of beds,10
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - both genders,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - both genders,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - males,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - males,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - females,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,General - females,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,Youth,Number of shelters,1
"Miramichi, New Brunswick",2011A00051309050,Emergency,Youth,Number of beds,5
"Miramichi, New Brunswick",2011A00051309050,Emergency,Family,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Emergency,Family,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - both genders,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - both genders,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - males,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - males,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - females,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,General - females,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,Youth,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,Youth,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,Family,Number of shelters,0
"Miramichi, New Brunswick",2011A00051309050,Transitional Housing,Family,Number of beds,0
"Miramichi, New Brunswick",2011A00051309050,Violence Against Women,General - females,Number of shelters,1
"Miramichi, New Brunswick",2011A00051309050,Violence Against Women,General - females,Number of beds,12
"Moncton, New Brunswick",2011A00051307019,Emergency,General - both genders,Number of shelters,2
"Moncton, New Brunswick",2011A00051307019,Emergency,General - both genders,Number of beds,60
"Moncton, New Brunswick",2011A00051307019,Emergency,General - males,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Emergency,General - males,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Emergency,General - females,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Emergency,General - females,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Emergency,Youth,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Emergency,Youth,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Emergency,Family,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Emergency,Family,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - both genders,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - both genders,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - males,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - males,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - females,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,General - females,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,Youth,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,Youth,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,Family,Number of shelters,0
"Moncton, New Brunswick",2011A00051307019,Transitional Housing,Family,Number of beds,0
"Moncton, New Brunswick",2011A00051307019,Violence Against Women,General - females,Number of shelters,1
"Moncton, New Brunswick",2011A00051307019,Violence Against Women,General - females,Number of beds,17
"Saint John, New Brunswick",2011A00051301006,Emergency,General - both genders,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Emergency,General - both genders,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Emergency,General - males,Number of shelters,1
"Saint John, New Brunswick",2011A00051301006,Emergency,General - males,Number of beds,20
"Saint John, New Brunswick",2011A00051301006,Emergency,General - females,Number of shelters,1
"Saint John, New Brunswick",2011A00051301006,Emergency,General - females,Number of beds,10
"Saint John, New Brunswick",2011A00051301006,Emergency,Youth,Number of shelters,1
"Saint John, New Brunswick",2011A00051301006,Emergency,Youth,Number of beds,10
"Saint John, New Brunswick",2011A00051301006,Emergency,Family,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Emergency,Family,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - both genders,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - both genders,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - males,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - males,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - females,Number of shelters,1
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,General - females,Number of beds,12
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,Youth,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,Youth,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,Family,Number of shelters,0
"Saint John, New Brunswick",2011A00051301006,Transitional Housing,Family,Number of beds,0
"Saint John, New Brunswick",2011A00051301006,Violence Against Women,General - females,Number of shelters,2
"Saint John, New Brunswick",2011A00051301006,Violence Against Women,General - females,Number of beds,56
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - both genders,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - both genders,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - males,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - males,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - females,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,General - females,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,Youth,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,Youth,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,Family,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Emergency,Family,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - both genders,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - both genders,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - males,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - males,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - females,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,General - females,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,Youth,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,Youth,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,Family,Number of shelters,0
"St. Stephen, New Brunswick",2011A00051302037,Transitional Housing,Family,Number of beds,0
"St. Stephen, New Brunswick",2011A00051302037,Violence Against Women,General - females,Number of shelters,1
"St. Stephen, New Brunswick",2011A00051302037,Violence Against Women,General - females,Number of beds,15
"Sussex, New Brunswick",2011A00051305022,Emergency,General - both genders,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Emergency,General - both genders,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Emergency,General - males,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Emergency,General - males,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Emergency,General - females,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Emergency,General - females,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Emergency,Youth,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Emergency,Youth,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Emergency,Family,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Emergency,Family,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - both genders,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - both genders,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - males,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - males,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - females,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,General - females,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,Youth,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,Youth,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,Family,Number of shelters,0
"Sussex, New Brunswick",2011A00051305022,Transitional Housing,Family,Number of beds,0
"Sussex, New Brunswick",2011A00051305022,Violence Against Women,General - females,Number of shelters,1
"Sussex, New Brunswick",2011A00051305022,Violence Against Women,General - females,Number of beds,9
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - both genders,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - both genders,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - males,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - males,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - females,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,General - females,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,Youth,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,Youth,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,Family,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Emergency,Family,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - both genders,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - both genders,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - males,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - males,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - females,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,General - females,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,Youth,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,Youth,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,Family,Number of shelters,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Transitional Housing,Family,Number of beds,0
"Tracadie-Sheila, New Brunswick",2011A00051315003,Violence Against Women,General - females,Number of shelters,1
"Tracadie-Sheila, New Brunswick",2011A00051315003,Violence Against Women,General - females,Number of beds,10
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - both genders,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - both genders,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - males,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - males,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - females,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,General - females,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,Youth,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,Youth,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,Family,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Emergency,Family,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - both genders,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - both genders,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - males,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - males,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - females,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,General - females,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,Youth,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,Youth,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,Family,Number of shelters,0
"Woodstock, New Brunswick",2011A00051311004,Transitional Housing,Family,Number of beds,0
"Woodstock, New Brunswick",2011A00051311004,Violence Against Women,General - females,Number of shelters,1
"Woodstock, New Brunswick",2011A00051311004,Violence Against Women,General - females,Number of beds,12
Quebec,2016A000224,Emergency,General - both genders,Number of shelters,25
Quebec,2016A000224,Emergency,General - both genders,Number of beds,414
Quebec,2016A000224,Emergency,General - males,Number of shelters,9
Quebec,2016A000224,Emergency,General - males,Number of beds,819
Quebec,2016A000224,Emergency,General - females,Number of shelters,12
Quebec,2016A000224,Emergency,General - females,Number of beds,261
Quebec,2016A000224,Emergency,Youth,Number of shelters,27
Quebec,2016A000224,Emergency,Youth,Number of beds,327
Quebec,2016A000224,Emergency,Family,Number of shelters,3
Quebec,2016A000224,Emergency,Family,Number of beds,54
Quebec,2016A000224,Transitional Housing,General - both genders,Number of shelters,26
Quebec,2016A000224,Transitional Housing,General - both genders,Number of beds,607
Quebec,2016A000224,Transitional Housing,General - males,Number of shelters,22
Quebec,2016A000224,Transitional Housing,General - males,Number of beds,525
Quebec,2016A000224,Transitional Housing,General - females,Number of shelters,12
Quebec,2016A000224,Transitional Housing,General - females,Number of beds,210
Quebec,2016A000224,Transitional Housing,Youth,Number of shelters,30
Quebec,2016A000224,Transitional Housing,Youth,Number of beds,362
Quebec,2016A000224,Transitional Housing,Family,Number of shelters,5
Quebec,2016A000224,Transitional Housing,Family,Number of beds,79
Quebec,2016A000224,Violence Against Women,General - females,Number of shelters,94
Quebec,2016A000224,Violence Against Women,General - females,Number of beds,1118
"Amos, Quebec",2011A00052488055,Emergency,General - both genders,Number of shelters,1
"Amos, Quebec",2011A00052488055,Emergency,General - both genders,Number of beds,8
"Amos, Quebec",2011A00052488055,Emergency,General - males,Number of shelters,0
"Amos, Quebec",2011A00052488055,Emergency,General - males,Number of beds,0
"Amos, Quebec",2011A00052488055,Emergency,General - females,Number of shelters,0
"Amos, Quebec",2011A00052488055,Emergency,General - females,Number of beds,0
"Amos, Quebec",2011A00052488055,Emergency,Youth,Number of shelters,0
"Amos, Quebec",2011A00052488055,Emergency,Youth,Number of beds,0
"Amos, Quebec",2011A00052488055,Emergency,Family,Number of shelters,0
"Amos, Quebec",2011A00052488055,Emergency,Family,Number of beds,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - both genders,Number of shelters,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - both genders,Number of beds,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - males,Number of shelters,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - males,Number of beds,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - females,Number of shelters,0
"Amos, Quebec",2011A00052488055,Transitional Housing,General - females,Number of beds,0
"Amos, Quebec",2011A00052488055,Transitional Housing,Youth,Number of shelters,0
"Amos, Quebec",2011A00052488055,Transitional Housing,Youth,Number of beds,0
"Amos, Quebec",2011A00052488055,Transitional Housing,Family,Number of shelters,0
"Amos, Quebec",2011A00052488055,Transitional Housing,Family,Number of beds,0
"Amos, Quebec",2011A00052488055,Violence Against Women,General - females,Number of shelters,1
"Amos, Quebec",2011A00052488055,Violence Against Women,General - females,Number of beds,10
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - both genders,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - both genders,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - males,Number of shelters,1
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - males,Number of beds,17
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - females,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,General - females,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,Youth,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,Youth,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,Family,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Emergency,Family,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - both genders,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - both genders,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - males,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - males,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - females,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,General - females,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,Youth,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,Youth,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,Family,Number of shelters,0
"Baie-Comeau, Quebec",2011A00052496020,Transitional Housing,Family,Number of beds,0
"Baie-Comeau, Quebec",2011A00052496020,Violence Against Women,General - females,Number of shelters,2
"Baie-Comeau, Quebec",2011A00052496020,Violence Against Women,General - females,Number of beds,30
"Cabano, Quebec",,Emergency,General - both genders,Number of shelters,0
"Cabano, Quebec",,Emergency,General - both genders,Number of beds,0
"Cabano, Quebec",,Emergency,General - males,Number of shelters,0
"Cabano, Quebec",,Emergency,General - males,Number of beds,0
"Cabano, Quebec",,Emergency,General - females,Number of shelters,0
"Cabano, Quebec",,Emergency,General - females,Number of beds,0
"Cabano, Quebec",,Emergency,Youth,Number of shelters,0
"Cabano, Quebec",,Emergency,Youth,Number of beds,0
"Cabano, Quebec",,Emergency,Family,Number of shelters,0
"Cabano, Quebec",,Emergency,Family,Number of beds,0
