New Brunswick,Fredericton,2011A00051310032,Emergency,General - males,Number of shelters,1,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,General - males,Number of beds,25,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,General - females,Number of shelters,1,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,General - females,Number of beds,14,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,Youth,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,Youth,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,Family,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Emergency,Family,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - both genders,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - both genders,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - males,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - males,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - females,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,General - females,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,Youth,Number of shelters,1,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,Youth,Number of beds,8,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,Family,Number of shelters,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Transitional Housing,Family,Number of beds,0,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Violence Against Women,General - females,Number of shelters,3,8.8,18.9
New Brunswick,Fredericton,2011A00051310032,Violence Against Women,General - females,Number of beds,43,8.8,18.9
New Brunswick,Miramichi,2011A00051309050,Emergency,General - both genders,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,General - both genders,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,General - males,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,General - males,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,General - females,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,General - females,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,Youth,Number of shelters,1,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,Youth,Number of beds,5,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,Family,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Emergency,Family,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - both genders,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - both genders,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - males,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - males,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - females,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,General - females,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,Youth,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,Youth,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,Family,Number of shelters,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Transitional Housing,Family,Number of beds,0,13.7,17
New Brunswick,Miramichi,2011A00051309050,Violence Against Women,General - females,Number of shelters,1,13.7,17
New Brunswick,Miramichi,2011A00051309050,Violence Against Women,General - females,Number of beds,12,13.7,17
New Brunswick,Moncton,2011A00051307019,Emergency,General - both genders,Number of shelters,2,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,General - both genders,Number of beds,60,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,General - males,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,General - males,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,General - females,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,General - females,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,Youth,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,Youth,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,Family,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Emergency,Family,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - both genders,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - both genders,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - males,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - males,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - females,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,General - females,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,Youth,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,Youth,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,Family,Number of shelters,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Transitional Housing,Family,Number of beds,0,7,10.5
New Brunswick,Moncton,2011A00051307019,Violence Against Women,General - females,Number of shelters,1,7,10.5
New Brunswick,Moncton,2011A00051307019,Violence Against Women,General - females,Number of beds,17,7,10.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - both genders,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - both genders,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - males,Number of shelters,1,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - males,Number of beds,20,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - females,Number of shelters,1,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,General - females,Number of beds,10,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,Youth,Number of shelters,1,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,Youth,Number of beds,10,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,Family,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Emergency,Family,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - both genders,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - both genders,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - males,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - males,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - females,Number of shelters,1,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,General - females,Number of beds,12,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,Youth,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,Youth,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,Family,Number of shelters,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Transitional Housing,Family,Number of beds,0,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Violence Against Women,General - females,Number of shelters,2,9.6,22.5
New Brunswick,Saint John,2011A00051301006,Violence Against Women,General - females,Number of beds,56,9.6,22.5
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - both genders,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - both genders,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - males,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - males,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - females,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,General - females,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,Youth,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,Youth,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,Family,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Emergency,Family,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - both genders,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - both genders,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - males,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - males,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - females,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,General - females,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,Youth,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,Youth,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,Family,Number of shelters,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Transitional Housing,Family,Number of beds,0,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Violence Against Women,General - females,Number of shelters,1,16.7,26.9
New Brunswick,St. Stephen,2011A00051302037,Violence Against Women,General - females,Number of beds,15,16.7,26.9
New Brunswick,Sussex,2011A00051305022,Emergency,General - both genders,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,General - both genders,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,General - males,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,General - males,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,General - females,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,General - females,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,Youth,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,Youth,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,Family,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Emergency,Family,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - both genders,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - both genders,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - males,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - males,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - females,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,General - females,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,Youth,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,Youth,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,Family,Number of shelters,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Transitional Housing,Family,Number of beds,0,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Violence Against Women,General - females,Number of shelters,1,15.1,28.5
New Brunswick,Sussex,2011A00051305022,Violence Against Women,General - females,Number of beds,9,15.1,28.5
New Brunswick,Woodstock,2011A00051311004,Emergency,General - both genders,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,General - both genders,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,General - males,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,General - males,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,General - females,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,General - females,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,Youth,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,Youth,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,Family,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Emergency,Family,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - both genders,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - both genders,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - males,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - males,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - females,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,General - females,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,Youth,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,Youth,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,Family,Number of shelters,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Transitional Housing,Family,Number of beds,0,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Violence Against Women,General - females,Number of shelters,1,6.3,14.9
New Brunswick,Woodstock,2011A00051311004,Violence Against Women,General - females,Number of beds,12,6.3,14.9
Quebec,Amos,2011A00052488055,Emergency,General - both genders,Number of shelters,1,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,General - both genders,Number of beds,8,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,General - males,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,General - males,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,General - females,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,General - females,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,Youth,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,Youth,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,Family,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Emergency,Family,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - both genders,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - both genders,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - males,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - males,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - females,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,General - females,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,Youth,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,Youth,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,Family,Number of shelters,0,7.4,12.1
Quebec,Amos,2011A00052488055,Transitional Housing,Family,Number of beds,0,7.4,12.1
Quebec,Amos,2011A00052488055,Violence Against Women,General - females,Number of shelters,1,7.4,12.1
Quebec,Amos,2011A00052488055,Violence Against Women,General - females,Number of beds,10,7.4,12.1
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - both genders,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - both genders,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - males,Number of shelters,1,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - males,Number of beds,17,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - females,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,General - females,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,Youth,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,Youth,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,Family,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Emergency,Family,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - both genders,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - both genders,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - males,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - males,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - females,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,General - females,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,Youth,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,Youth,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,Family,Number of shelters,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Transitional Housing,Family,Number of beds,0,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Violence Against Women,General - females,Number of shelters,2,7.7,9.3
Quebec,Baie-Comeau,2011A00052496020,Violence Against Women,General - females,Number of beds,30,7.7,9.3
Quebec,Chambly,2011A00052457005,Emergency,General - both genders,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,General - both genders,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,General - males,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,General - males,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,General - females,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,General - females,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,Youth,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,Youth,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,Family,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Emergency,Family,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - both genders,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - both genders,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - males,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - males,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - females,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,General - females,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,Youth,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,Youth,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,Family,Number of shelters,0,4,6.5
Quebec,Chambly,2011A00052457005,Transitional Housing,Family,Number of beds,0,4,6.5
Quebec,Chambly,2011A00052457005,Violence Against Women,General - females,Number of shelters,1,4,6.5
Quebec,Chambly,2011A00052457005,Violence Against Women,General - females,Number of beds,18,4,6.5
Quebec,Chelsea,2011A00052482025,Emergency,General - both genders,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,General - both genders,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,General - males,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,General - males,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,General - females,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,General - females,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,Youth,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,Youth,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,Family,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Emergency,Family,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - both genders,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - both genders,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - males,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - males,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - females,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,General - females,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,Youth,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,Youth,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,Family,Number of shelters,0,4.6,5
Quebec,Chelsea,2011A00052482025,Transitional Housing,Family,Number of beds,0,4.6,5
Quebec,Chelsea,2011A00052482025,Violence Against Women,General - females,Number of shelters,1,4.6,5
Quebec,Chelsea,2011A00052482025,Violence Against Women,General - females,Number of beds,9,4.6,5
Quebec,Chibougamau,2011A00052499025,Emergency,General - both genders,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,General - both genders,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,General - males,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,General - males,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,General - females,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,General - females,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,Youth,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,Youth,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,Family,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Emergency,Family,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - both genders,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - both genders,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - males,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - males,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - females,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,General - females,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,Youth,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,Youth,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,Family,Number of shelters,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Transitional Housing,Family,Number of beds,0,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Violence Against Women,General - females,Number of shelters,1,6.9,9.7
Quebec,Chibougamau,2011A00052499025,Violence Against Women,General - females,Number of beds,14,6.9,9.7
Quebec,Cowansville,2011A00052446080,Emergency,General - both genders,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,General - both genders,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,General - males,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,General - males,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,General - females,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,General - females,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,Youth,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,Youth,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,Family,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Emergency,Family,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - both genders,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - both genders,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - males,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - males,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - females,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,General - females,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,Youth,Number of shelters,1,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,Youth,Number of beds,9,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,Family,Number of shelters,0,8,18.1
Quebec,Cowansville,2011A00052446080,Transitional Housing,Family,Number of beds,0,8,18.1
Quebec,Cowansville,2011A00052446080,Violence Against Women,General - females,Number of shelters,1,8,18.1
Quebec,Cowansville,2011A00052446080,Violence Against Women,General - females,Number of beds,15,8,18.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - both genders,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - both genders,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - males,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - males,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - females,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,General - females,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,Youth,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,Youth,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,Family,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Emergency,Family,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Transitional Housing,General - both genders,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Transitional Housing,General - both genders,Number of beds,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Transitional Housing,General - males,Number of shelters,0,12.5,16.1
Quebec,Dolbeau-Mistassini,2011A00052492022,Transitional Housing,General - males,Number of beds,0,12.5,16.1
